"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010948","negative regulation of cell cycle process","62/2317","316/18888",0.19620253164557,1.59942745693635,4.01810225055849,0.000112296365872185,0.0140892522412965,0.0131605327900965,"ATM/CACNB4/CAMSAP3/CASP2/CCNF/CDC5L/CDC6/CDC73/CDK1/CDK2AP2/CDT1/CENATAC/CENPF/CHMP2A/CLOCK/CRY1/CTDSPL/DMRT1/DNA2/DTL/EZH2/FBXO31/FBXO5/FBXO7/FOXO4/FZR1/GEN1/GNB1L/GTSE1/H2AX/HASPIN/HORMAD1/INTS3/INTS7/KANK2/KLHL22/MAD2L1/MDM1/NABP2/NSUN2/NUBP1/PABIR1/PCID2/PKMYT1/PLK3/PRKDC/PRMT2/RAD21/RAD9A/SETMAR/SMARCA5/SPC24/SPDL1/TAOK1/TAOK2/TELO2/TPRA1/TRIAP1/TRIM37/TRIM39/ZFYVE19/ZWINT",62
"GO:0070585","protein localization to mitochondrion","31/2317","127/18888",0.244094488188976,1.98983888343262,4.18512589887233,0.000116157134081007,0.0140892522412965,0.0131605327900965,"AP3B1/BAP1/CHCHD4/COX18/CSNK2A2/DDIT3/FBXO7/GDAP1/GRPEL1/GRPEL2/HSP90AA1/MAPT/MOAP1/MTCH2/MTERF4/NDUFA13/OXA1L/PDCD5/PINK1/PRKN/ROMO1/TIMM13/TIMM21/TIMM29/TIMM8B/TOMM20/TOMM34/TOMM7/UBE2D3/UBL5/USP36",31
"GO:0090329","regulation of DNA-templated DNA replication","16/2317","48/18888",0.333333333333333,2.71730686232197,4.45449240933344,0.000118096799892278,0.0140892522412965,0.0131605327900965,"CAMSAP3/CDC7/CDT1/CHTF8/ENDOG/FBXO5/GMNN/KAT7/LIG3/MCM2/MCM4/MCM6/PCNA/POLG2/RFC3/WRNIP1",16
"GO:0051321","meiotic cell cycle","58/2317","291/18888",0.199312714776632,1.62478142283169,4.01627373538259,0.000118336766299248,0.0140892522412965,0.0131605327900965,"AGO4/ANAPC2/ANAPC7/ANKRD31/ATM/CDC25B/CDC25C/CKS2/DMRT1/FAM9A/FBXO5/FIGNL1/FZR1/H2AX/HORMAD1/HSF2BP/ING2/M1AP/MAJIN/MCMDC2/MEI1/MEIOSIN/MLH1/MLH3/MND1/MOV10L1/MSH4/NCAPH/NSUN2/NUMA1/PKMYT1/PPP2CA/PSMA8/RAD21/RAD21L1/RAD51AP1/RAD54B/RMI1/RNF212/RPA1/RPL10L/SIRT7/SLC25A31/SLX4/SPATA22/SPIN1/SPO11/SUN1/SYCE2/TEX15/TUBG1/TUBG2/TUBGCP3/WASHC5/XRCC2/ZCWPW1/ZNF541/ZWINT",58
"GO:0006368","transcription elongation by RNA polymerase II","29/2317","116/18888",0.25,2.03798014674148,4.19307776730304,0.000121326938347985,0.0140892522412965,0.0131605327900965,"CCNK/CDC73/CTR9/EAPP/ELOB/ELOF1/EZH2/GTF2F2/HNRNPU/INTS11/INTS2/INTS3/INTS5/INTS7/LDB1/MED15/MED20/MED25/MED4/NELFA/NELFCD/PARP1/PCID2/POLR2I/SART3/SIRT6/SUPT5H/VHL/WDR43",29
"GO:0032925","regulation of activin receptor signaling pathway","11/2317","26/18888",0.423076923076923,3.44888947910096,4.67231524749434,0.000122057391592683,0.0140892522412965,0.0131605327900965,"ACVR1B/ACVR2A/DMRT1/FKBP1A/FST/MAGI2/NOMO1/NOMO3/SMAD7/SMURF1/ZC3H3",11
"GO:1901987","regulation of cell cycle phase transition","83/2317","455/18888",0.182417582417582,1.48705364553444,3.93237234785883,0.000125503556250394,0.0142084506855013,0.0132718740455882,"ANAPC7/ATM/BCL7B/CACNB4/CAMSAP3/CASP2/CCND3/CCNH/CDC25B/CDC25C/CDC5L/CDC6/CDC7/CDC73/CDK1/CDK2AP2/CDKN2A/CDT1/CENPF/CLOCK/CPSF3/CRY1/CTDSPL/DDX3X/DNA2/DPF2/DTL/EZH2/FBXO31/FBXO5/FBXO7/FOXO4/FZR1/GEN1/GNB1L/GTSE1/H2AX/HASPIN/HORMAD1/ID2/INTS3/INTS7/KANK2/KLHL22/MAD2L1/MEPCE/MTA3/NABP2/NSMCE2/NSUN2/PABIR1/PAXIP1/PCID2/PKMYT1/PLK3/PLRG1/PPP2CA/PRKDC/PRMT2/RAD21/RAD9A/RCC2/RIOK2/SETMAR/SIX3/SMARCA4/SMARCC1/SPC24/SPDL1/STXBP4/TAOK1/TAOK2/TBX2/TELO2/TFDP1/TMOD3/TPRA1/TRIAP1/TRIM39/VPS4B/WNT10B/ZFYVE19/ZWINT",83
"GO:0050684","regulation of mRNA processing","32/2317","134/18888",0.238805970149254,1.94672730435007,4.1124487091703,0.000141307440581053,0.0156957906169936,0.0146611731796509,"CDC73/CDK11A/CDK11B/CELF4/DAZAP1/EIF1/FMR1/HDAC7/HNRNPA1/HNRNPU/KHDRBS1/KHDRBS3/NOVA1/PCBP4/QKI/RBM15B/RBM23/RBM42/SAFB/SAP18/SLTM/SNRNP70/SNW1/SRPK1/SRSF12/SRSF2/SRSF6/TIA1/TRA2A/U2AF2/UPF1/ZC3H14",32
"GO:1903046","meiotic cell cycle process","46/2317","218/18888",0.211009174311927,1.72013003211207,3.99886883450551,0.000148615698085121,0.0162018632338353,0.0151338870720598,"AGO4/ANKRD31/ATM/CDC25B/CDC25C/CKS2/DMRT1/FBXO5/FIGNL1/FZR1/HORMAD1/HSF2BP/ING2/M1AP/MAJIN/MEI1/MEIOSIN/MLH1/MLH3/MND1/MOV10L1/MSH4/NCAPH/NSUN2/PKMYT1/PSMA8/RAD21/RAD51AP1/RAD54B/RMI1/RNF212/RPL10L/SIRT7/SLC25A31/SLX4/SPATA22/SPO11/SUN1/SYCE2/TEX15/TUBG1/TUBG2/WASHC5/ZCWPW1/ZNF541/ZWINT",46
"GO:0032259","methylation","53/2317","262/18888",0.202290076335878,1.64905263782135,3.95586000677238,0.000154144831751019,0.0164991022639682,0.0154115330347813,"ARID4A/ATPSCKMT/BEND3/BHMT2/BMT2/CMTR1/COQ3/DNMT1/EEF1AKMT1/EHMT1/EOMES/EZH1/EZH2/FAM98A/FBL/FTSJ1/GAMT/GATAD2A/GSPT1/HSD17B10/ICMT/KMT2C/KMT5C/MBD1/MBD3/MEPCE/METTL22/MIS18A/N6AMT1/NDUFAF5/NNMT/NOP2/NSUN2/PARP1/PCIF1/PPM1D/PRDM16/PRDM4/PRMT2/PRMT3/RBM15B/SETD3/SETMAR/SMARCA5/SMCHD1/SMYD3/SUV39H2/TARBP1/TFB1M/TRMO/TRMT11/TRMT112/TRMT2A",53
"GO:0048193","Golgi vesicle transport","58/2317","294/18888",0.197278911564626,1.6082020205579,3.93011500322229,0.000157781090040219,0.016586737090478,0.0154933912475584,"ATP9A/ATP9B/BET1L/CCDC93/COG1/COG2/COG6/COPB1/COPB2/COPG1/CORO7/DOP1A/EXOC8/GAK/GOLGA4/KDELR2/KDELR3/KIF1C/LAMP1/LLGL1/LYPLA1/NAPG/NBAS/NKD2/NSF/PHAF1/PREB/RAB10/RAB1B/RAB31/RAB6B/RAB8A/RABEP1/RABIF/RBSN/RNF139/SCAMP2/SEC16A/SEC24C/SNAP23/SPAST/STX17/TBC1D20/TEX261/TMED3/TMED4/TMEM115/TRAPPC1/TRAPPC11/TRAPPC3/USO1/VAMP3/VAPA/VAPB/VPS13C/VTI1B/YIF1A/YIPF7",58
"GO:0045786","negative regulation of cell cycle","75/2317","405/18888",0.185185185185185,1.5096149235122,3.87662297766563,0.000160953787496053,0.0166234201226187,0.0155276562489267,"ATM/BMP2/BTG1/CACNB4/CAMSAP3/CASP2/CCNF/CDC5L/CDC6/CDC73/CDK1/CDK2AP2/CDKN2A/CDT1/CEBPA/CENATAC/CENPF/CHMP2A/CLOCK/CRY1/CTDSPL/DMRT1/DNA2/DTL/EZH2/FBXO31/FBXO5/FBXO7/FOXC1/FOXO4/FZD3/FZR1/GEN1/GMNN/GNB1L/GTSE1/H2AX/HASPIN/HECA/HORMAD1/INCA1/INTS3/INTS7/KANK2/KLHL22/MAD2L1/MDM1/NABP2/NSUN2/NUBP1/PABIR1/PCID2/PKMYT1/PLK3/PRKDC/PRMT2/RAD21/RAD9A/RNF167/SETMAR/SMARCA5/SPC24/SPDL1/TAOK1/TAOK2/TELO2/THAP5/TP53BP2/TPRA1/TRIAP1/TRIM37/TRIM39/ZBTB17/ZFYVE19/ZWINT",75
"GO:0031122","cytoplasmic microtubule organization","18/2317","59/18888",0.305084745762712,2.48702661975231,4.2776108192123,0.000164855920384371,0.0167328759190136,0.0156298970614874,"CCDC88C/CEP120/CLASP1/CRIPT/DYNC1H1/FSD1/HOOK1/HOOK3/KATNA1/MAPT/NUMA1/PLK3/SLK/STMN3/TPPP/TUBG1/TUBG2/TUBGCP3",18
"GO:0034502","protein localization to chromosome","30/2317","124/18888",0.241935483870968,1.9722388516853,4.06154482619555,0.000175866688712681,0.0175479185839246,0.0163912146625342,"APLF/BRD2/BRD3/CDK1/CENPA/DKC1/EZH2/H1-5/H2AC8/H2BC11/H4C14/H4C15/HASPIN/LEF1/LRWD1/MMS22L/NABP2/PARP1/PARP3/PIAS4/PPHLN1/RAD21/RCC2/RPA1/SIRT6/SMC5/SPDL1/SPO11/TNKS2/VCPIP1",30
"GO:0036503","ERAD pathway","28/2317","113/18888",0.247787610619469,2.01994492420394,4.06626911932333,0.000185308238076424,0.0180205350696262,0.0168326777473519,"ANKZF1/CANX/CLGN/DERL2/DNAJB9/EDEM1/EDEM2/EDEM3/HM13/MAN1B1/NFE2L2/NGLY1/PRKN/RNF139/RNF5/RNFT1/SEC61B/SGTA/STT3B/STUB1/TMX1/UBAC2/UBE2G2/UBE4A/UBQLN1/UBXN4/UBXN8/USP14",28
"GO:0045333","cellular respiration","50/2317","245/18888",0.204081632653061,1.6636572626461,3.90966136094461,0.000186725435577917,0.0180205350696262,0.0168326777473519,"ACLY/ACO2/ACTN3/AIFM2/ATP5F1C/ATP5F1D/ATP5ME/ATP5MG/ATP5PO/ATPSCKMT/BNIP3/CDK1/CHCHD4/CISD1/COQ10B/COX6C/COX8C/ETFB/IDH3G/ISCU/MDH2/MTFR1/MYBBP1A/NDUFA11/NDUFA12/NDUFA13/NDUFA3/NDUFA8/NDUFA9/NDUFB10/NDUFB11/NDUFB4/NDUFB7/NDUFS7/NR4A3/OGDHL/OXA1L/PINK1/PRDM16/PRELID1/SDHA/SDHAF4/SDHD/SLC25A12/TMEM135/TRAP1/UQCR10/UQCR11/UQCRB/UQCRFS1",50
"GO:0090150","establishment of protein localization to membrane","55/2317","277/18888",0.1985559566787,1.61861239091381,3.87832136880268,0.000193782358110402,0.0181078847967609,0.016914269653613,"AKAP5/AKT2/AP3B1/CDK5R1/CLSTN1/COX18/EMC10/EMC6/FRMPD1/GOLGA4/GRIN3B/GRIP1/HSP90AA1/ICMT/INPP5K/ITGB1BP1/ITGB2/LYPLA1/MOAP1/MTCH2/NDUFA13/NOMO1/NOMO2/NOMO3/NSF/OXA1L/PARD3/PDCD5/PHAF1/RAB10/RAB31/RAB3GAP2/RAB3IP/RAB5IF/RAB8A/RILPL1/ROMO1/SEC61B/SGTA/SIL1/SRP14/SRP68/TAOK2/TIMM13/TIMM29/TIMM8B/TOMM20/TOMM7/TRAM2/VAMP3/VPS37C/ZDHHC11B/ZDHHC12/ZDHHC14/ZDHHC9",55
"GO:0140014","mitotic nuclear division","55/2317","277/18888",0.1985559566787,1.61861239091381,3.87832136880268,0.000193782358110402,0.0181078847967609,0.016914269653613,"AKAP8/ANAPC7/ARHGEF10/ATM/BCCIP/CDC25C/CDK1/CDT1/CENPF/CEP192/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CLASP1/DAPK3/DMRT1/EML4/FBXO5/FBXW5/FLNA/GEN1/HASPIN/HNRNPU/KIF2A/KIF3B/KLHL22/MAD2L1/MYBL2/NCAPH/NSMCE2/NUMA1/PCID2/PKMYT1/PPP2R2D/RAD21/RAN/RCC1/REEP3/RMDN1/SKA1/SKA3/SMARCA5/SPAST/SPC24/SPDL1/SPICE1/STAG1/TENT4A/TUBG1/TUBG2/UBE2S/VPS4B/ZWINT",55
"GO:0010970","transport along microtubule","38/2317","172/18888",0.22093023255814,1.80100571107386,3.94605801670136,0.000204402564032051,0.0188018421008857,0.0175624834622275,"AP3B1/APBA1/BAG3/BLOC1S3/BORCS8/CALY/CAMSAP3/COPG1/DST/DYNC1H1/DYNC2I1/DYNLL1/DYNLT2B/FUZ/HNRNPU/IFT140/IFT25/IFT27/IFT81/KIF1B/KIF1C/KIF3A/KIF3B/KIF5B/KXD1/LAMP1/LCA5L/MAPK8IP3/MAPT/NEFL/OPA1/SPAST/SPG7/SSNA1/SUN1/TMEM108/TRAF3IP1/WDR35",38
"GO:0007052","mitotic spindle organization","31/2317","131/18888",0.236641221374046,1.92908044424384,3.9900416210944,0.000212240596994877,0.0192224676078283,0.0179553826510322,"ARHGEF10/BCCIP/CEP192/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CLASP1/DCTN1/DYNC1H1/FLNA/FSD1/HNRNPU/KIF2A/KIF3B/MYBL2/NUMA1/PARP3/PLK3/RAE1/RAN/RCC1/RMDN1/SPAST/SPICE1/STAG1/TACC3/TUBG1/TUBG2/VPS4B",31
"GO:1901988","negative regulation of cell cycle phase transition","54/2317","273/18888",0.197802197802198,1.61246780841084,3.81156401887676,0.000243459037567451,0.0217158083963574,0.0202843702113615,"ATM/CACNB4/CAMSAP3/CASP2/CDC5L/CDC6/CDC73/CDK1/CDK2AP2/CDT1/CENPF/CLOCK/CRY1/CTDSPL/DNA2/DTL/EZH2/FBXO31/FBXO5/FBXO7/FOXO4/FZR1/GEN1/GNB1L/GTSE1/H2AX/HASPIN/HORMAD1/INTS3/INTS7/KANK2/KLHL22/MAD2L1/NABP2/NSUN2/PABIR1/PCID2/PKMYT1/PLK3/PRKDC/PRMT2/RAD21/RAD9A/SETMAR/SPC24/SPDL1/TAOK1/TAOK2/TELO2/TPRA1/TRIAP1/TRIM39/ZFYVE19/ZWINT",54
"GO:0015980","energy derivation by oxidation of organic compounds","64/2317","338/18888",0.189349112426035,1.54355892770952,3.77053672169214,0.000250862494537506,0.0220422015722731,0.0205892485697397,"ACLY/ACO2/ACTN3/AIFM2/AKT2/ATP5F1C/ATP5F1D/ATP5ME/ATP5MG/ATP5PO/ATPSCKMT/BNIP3/CDK1/CHCHD4/CISD1/COQ10B/COX6C/COX8C/EPM2AIP1/ETFB/GAA/IDH3G/INPP5K/IRS1/ISCU/KHK/MDH2/MRAP2/MTFR1/MYBBP1A/NDUFA11/NDUFA12/NDUFA13/NDUFA3/NDUFA8/NDUFA9/NDUFB10/NDUFB11/NDUFB4/NDUFB7/NDUFS7/NHLRC1/NR1D1/NR4A3/OGDHL/OXA1L/PHKB/PINK1/PPP1CB/PPP1R3D/PRDM16/PRELID1/PTGES3/PYGB/SDHA/SDHAF4/SDHD/SLC25A12/TMEM135/TRAP1/UQCR10/UQCR11/UQCRB/UQCRFS1",64
"GO:0070936","protein K48-linked ubiquitination","22/2317","82/18888",0.268292682926829,2.18710064528354,4.02824985155196,0.000264939626407958,0.0229367585391713,0.021424839138625,"CDC34/FBXO45/FBXO7/ITCH/PPIA/PRKN/RBX1/RNF126/RNF216/RNF5/SKP1/TCF25/TRIM32/TTC3/UBE2D3/UBE2D4/UBE2G1/UBE2G2/UBE2K/UBE2Q2/UBE2R2/UBE2T",22
"GO:0006270","DNA replication initiation","13/2317","37/18888",0.351351351351351,2.86418831433937,4.24417805036868,0.00028125701870259,0.0239965227406108,0.0224147469977472,"CDC34/CDC6/CDT1/GMNN/KAT7/LRWD1/MCM2/MCM4/MCM6/ORC6/POLA2/PRIM1/WRNIP1",13
"GO:0060236","regulation of mitotic spindle organization","14/2317","42/18888",0.333333333333333,2.71730686232197,4.1661327628008,0.0003111304462518,0.0261660705297764,0.0244412849807429,"CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/DCTN1/DYNC1H1/FSD1/HNRNPU/NUMA1/PARP3/RAE1/TACC3/VPS4B",14
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis","19/2317","67/18888",0.283582089552239,2.3117386739157,4.02192090398458,0.00031612836021971,0.0262119388255413,0.0244841297818794,"ATP5F1C/ATP5F1D/ATP5ME/ATP5MG/ATP5PO/ATPSCKMT/NDUFA11/NDUFA12/NDUFA13/NDUFA3/NDUFA8/NDUFA9/NDUFB10/NDUFB11/NDUFB4/NDUFB7/NDUFS7/SDHA/SDHD",19
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","36/2317","164/18888",0.219512195121951,1.78944598250471,3.79677774415288,0.000337687716864875,0.0276106609608822,0.0257906525278086,"ARHGEF10/BCCIP/CDK1/CENPA/CEP192/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CLASP1/DCTN1/DYNC1H1/DYNLT1/FLNA/FSD1/HNRNPU/KIF2A/KIF3B/MAD2L1/MYBL2/NUMA1/PARP3/PLK3/RAE1/RAN/RCC1/RMDN1/SPAST/SPDL1/SPICE1/STAG1/TACC3/TUBG1/TUBG2/VPS4B",36
"GO:0008380","RNA splicing","85/2317","484/18888",0.175619834710744,1.43163894605806,3.5971399963514,0.000381608828195901,0.0307743996108119,0.0287458474188232,"AKAP17A/ARMC7/ATXN7L3/CDC5L/CELF4/CENATAC/CLASRP/CLK1/CRIPT/DAZAP1/DCPS/DDX42/DHX15/DHX8/EIF1/ESS2/FAM98A/FMR1/FUS/GEMIN2/HNRNPA1/HNRNPA3/HNRNPH2/HNRNPM/HNRNPR/HNRNPU/KHDRBS1/KHDRBS3/LSM2/LSM4/LSM7/LSM8/LUC7L/LUC7L2/MPHOSPH10/NOVA1/PAXBP1/PCBP4/PLRG1/PPP2CA/PPP4R2/PTBP2/PTBP3/QKI/RBM12B/RBM15B/RBM17/RBM19/RBM23/RBM42/RBMX2/RRP1B/RTCB/SAP18/SART1/SART3/SCAF1/SETX/SF3A2/SNRNP25/SNRNP70/SNRPN/SNW1/SRPK1/SRRM2/SRSF1/SRSF12/SRSF2/SRSF6/STRAP/SUGP2/SUPT3H/THOC6/TIA1/TRA2A/TSEN2/TSEN54/TSSC4/U2AF1L4/U2AF2/UBL5/UPF1/YJU2B/ZMAT5/ZNF638",85
"GO:0007007","inner mitochondrial membrane organization","14/2317","43/18888",0.325581395348837,2.65411367947727,4.06042654735377,0.000409754117453185,0.0323362080637819,0.030204706342288,"AFG3L2/COX18/IMMT/LETM1/MICOS13/NDUFA13/OMA1/OPA1/OXA1L/PINK1/ROMO1/TIMM13/TIMM29/TIMM8B",14
"GO:0120163","negative regulation of cold-induced thermogenesis","15/2317","48/18888",0.3125,2.54747518342685,4.01396897051145,0.000424705031407179,0.0323362080637819,0.030204706342288,"ACOT13/ACTN3/ADAMTS5/ARRDC3/DDIT3/IP6K1/NOTCH1/NOVA1/NR1D1/PGAM5/PLCL1/QKI/TFE3/WNT10B/ZNF423",15
"GO:0007129","homologous chromosome pairing at meiosis","16/2317","53/18888",0.30188679245283,2.46095715832933,3.98256388966245,0.000427512922035072,0.0323362080637819,0.030204706342288,"AGO4/ANKRD31/HORMAD1/MAJIN/MLH1/MLH3/MND1/MSH4/RNF212/SIRT7/SPATA22/SPO11/SUN1/SYCE2/TEX15/ZCWPW1",16
"GO:0033044","regulation of chromosome organization","49/2317","247/18888",0.198380566801619,1.61718262656409,3.65088130891001,0.000429062426843448,0.0323362080637819,0.030204706342288,"ACTR8/ANAPC2/ANAPC7/ATM/BCL7B/CDC6/CDK1/CENPF/DDX11/DKC1/DPF2/FBXO5/GEN1/HASPIN/HNRNPA1/HNRNPU/INO80E/KLHL22/MAD2L1/MAP2K7/MAPT/NABP2/NAT10/NCAPH/NSMCE2/NSMCE3/NSMCE4A/NUMA1/PARP1/PCID2/PKIB/PPHLN1/RAD21/RIOK2/SETMAR/SIRT6/SLX4/SMARCA4/SMARCA5/SMARCC1/SMC5/SMG6/SPC24/SPDL1/TACC3/TNKS2/UPF1/YLPM1/ZWINT",49
"GO:0046755","viral budding","10/2317","25/18888",0.4,3.26076823478636,4.22951736918491,0.000429859388663492,0.0323362080637819,0.030204706342288,"CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/MVB12B/PDCD6IP/VPS28/VPS37C/VPS4B",10
"GO:0070507","regulation of microtubule cytoskeleton organization","35/2317","160/18888",0.21875,1.78323262839879,3.72027642943926,0.00043393246764715,0.0323362080637819,0.030204706342288,"APC2/CAMSAP1/CAMSAP3/CDK2AP2/CDK5R1/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CLASP1/DCTN1/DYNC1H1/EFNA5/FKBP4/FSD1/GBA2/HNRNPU/MAPRE3/MAPT/NUMA1/PARP3/RAC1/RAE1/ROCK1/SKA1/SKA3/SPAST/STMN3/TACC3/TAOK1/TPPP/TRAF3IP1/TTBK2/VPS4B",35
"GO:0140013","meiotic nuclear division","41/2317","197/18888",0.208121827411168,1.69659260947006,3.67507202751728,0.000445621887269346,0.0324590770193976,0.0303194761605559,"AGO4/ANKRD31/ATM/CDC25B/CKS2/DMRT1/FBXO5/FIGNL1/FZR1/HORMAD1/HSF2BP/ING2/M1AP/MAJIN/MEI1/MEIOSIN/MLH1/MLH3/MND1/MOV10L1/MSH4/NCAPH/PSMA8/RAD21/RAD51AP1/RAD54B/RMI1/RNF212/RPL10L/SIRT7/SLC25A31/SLX4/SPATA22/SPO11/SUN1/SYCE2/TEX15/WASHC5/ZCWPW1/ZNF541/ZWINT",41
"GO:1904896","ESCRT complex disassembly","6/2317","10/18888",0.6,4.89115235217954,4.60225197535191,0.000457515031279058,0.0324590770193976,0.0303194761605559,"CHMP1A/CHMP2A/CHMP2B/CHMP5/VPS4B/VTA1",6
"GO:1904903","ESCRT III complex disassembly","6/2317","10/18888",0.6,4.89115235217954,4.60225197535191,0.000457515031279058,0.0324590770193976,0.0303194761605559,"CHMP1A/CHMP2A/CHMP2B/CHMP5/VPS4B/VTA1",6
"GO:0019068","virion assembly","12/2317","34/18888",0.352941176470588,2.87714844245855,4.09643881886389,0.000457636044268728,0.0324590770193976,0.0303194761605559,"CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/MVB12B/PDCD6IP/RAB1B/TBC1D20/VPS28/VPS37C/VPS4B",12
"GO:0051983","regulation of chromosome segregation","30/2317","131/18888",0.229007633587786,1.86685204281662,3.72279467466786,0.000483480815801134,0.0338839471740628,0.0316504233301394,"ANAPC2/ANAPC7/ATM/BCL7B/CDC6/CDK1/CENPF/CSNK2A2/DPF2/FBXO5/GEN1/HASPIN/HNRNPU/HORMAD1/KLHL22/MAD2L1/NCAPH/NSMCE2/NUMA1/PCID2/RAD21/RCC2/RIOK2/SMARCA4/SMARCC1/SMC5/SPC24/SPDL1/TACC3/ZWINT",30
"GO:0030490","maturation of SSU-rRNA","16/2317","54/18888",0.296296296296296,2.41538387761953,3.89466394057682,0.000539169046411234,0.0373207683800155,0.0348607000290025,"BYSL/DDX52/DHX37/GTF2H5/HEATR1/KRI1/MPHOSPH10/NAT10/NOB1/NOL7/RIOK2/RPP40/RPS16/TSR3/UTP20/WDR43",16
"GO:0034243","regulation of transcription elongation by RNA polymerase II","22/2317","86/18888",0.255813953488372,2.085375033875,3.77222142533024,0.000545198926563841,0.0373207683800155,0.0348607000290025,"CCNK/CDC73/EAPP/EZH2/HNRNPU/INTS11/INTS2/INTS3/INTS5/INTS7/LDB1/MED15/MED20/MED25/MED4/NELFA/NELFCD/PARP1/SIRT6/SUPT5H/VHL/WDR43",22
"GO:0042176","regulation of protein catabolic process","66/2317","362/18888",0.18232044198895,1.48626176447445,3.4930413394811,0.000597020318569368,0.0403983748898606,0.037735440341275,"ADRA2A/AMER1/APC2/ATG7/ATP13A2/CEBPA/CENATAC/COP1/DCAF1/DTL/EEF1A2/EGLN2/ELOB/FLNA/FMR1/FOXO1/FZR1/GLMN/HSP90AA1/ITCH/LPCAT1/LRP1/MAD2L1/MFSD8/NDUFA13/NFE2L2/NKD2/NSF/ODC1/PABIR1/PIAS1/PINK1/PITHD1/PLK3/PRKN/RAD23B/RBX1/RELA/RGP1/RHBDD3/RHBDF1/RIC1/RNF41/RNFT1/ROCK1/SGTA/SIRT6/SMAD7/SMARCC1/SNRNP70/SOCS4/STUB1/TIMP3/TMF1/TMX1/TRIB1/TRIB2/TRIM32/TRIM39/TSPAN5/UBE2K/UBQLN1/USP14/USP38/VPS28/WNT10B",66
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","70/2317","389/18888",0.179948586118252,1.46692658377278,3.47952069130114,0.000605907002557162,0.0405338014097047,0.0378619399684045,"AKIRIN2/ANAPC2/ANAPC7/APC2/ARRB2/CCNF/CDC34/CEBPA/CLOCK/COP1/DDIT3/DTL/ELOB/FBXL12/FBXL13/FBXL14/FBXO31/FBXO45/FBXO48/FBXO7/FBXW5/FZR1/GLMN/ITCH/KCTD13/KLHL22/MAEA/NEMF/NFE2L2/NHLRC1/NKD2/PABIR1/PIAS1/PLK3/PRKN/PSMA4/PSMA8/PSMB4/RAD23B/RBX1/RNF126/RNF139/RNF216/SHARPIN/SIAH2/SIRT6/SKP1/SMAD7/SMARCC1/SMURF1/SOCS4/SPOPL/SPSB1/SPSB4/STUB1/TRIB1/TRIB2/TRIM39/TRIM71/UBE2D3/UBE2G1/UBE2K/UBE2S/UBE3D/UBXN7/USP14/USP38/VHL/WNT10B/WWP2",70
"GO:0070192","chromosome organization involved in meiotic cell cycle","18/2317","65/18888",0.276923076923077,2.25745493177517,3.79729934294849,0.000616487278166343,0.040778209062531,0.0380902370330098,"AGO4/ANKRD31/ATM/HORMAD1/MAJIN/MLH1/MLH3/MND1/MSH4/NCAPH/RNF212/SIRT7/SPATA22/SPO11/SUN1/SYCE2/TEX15/ZCWPW1",18
"GO:1901990","regulation of mitotic cell cycle phase transition","65/2317","356/18888",0.182584269662921,1.4884124667213,3.47873015940611,0.000628569590076316,0.0411154352975475,0.0384052343691073,"ANAPC7/ATM/BCL7B/CACNB4/CASP2/CCND3/CCNH/CDC25B/CDC25C/CDC6/CDC7/CDC73/CDK1/CDK2AP2/CDKN2A/CENPF/CPSF3/CTDSPL/DDX3X/DPF2/DTL/EZH2/FBXO31/FBXO5/FBXO7/FOXO4/FZR1/GEN1/GTSE1/HASPIN/ID2/INTS3/KANK2/KLHL22/MAD2L1/MEPCE/MTA3/NABP2/NSMCE2/PABIR1/PCID2/PKMYT1/PLK3/PLRG1/PPP2CA/PRKDC/PRMT2/RAD21/RCC2/RIOK2/SMARCA4/SMARCC1/SPC24/SPDL1/TAOK1/TAOK2/TFDP1/TMOD3/TPRA1/TRIAP1/TRIM39/VPS4B/WNT10B/ZFYVE19/ZWINT",65
"GO:0015986","proton motive force-driven ATP synthesis","20/2317","76/18888",0.263157894736842,2.14524225972787,3.74073398009688,0.000648495192197977,0.0416330405168663,0.0388887206709001,"ATP5F1C/ATP5F1D/ATP5MC3/ATP5ME/ATP5MG/ATP5PO/ATPSCKMT/NDUFA11/NDUFA12/NDUFA13/NDUFA3/NDUFA8/NDUFA9/NDUFB10/NDUFB11/NDUFB4/NDUFB7/NDUFS7/SDHA/SDHD",20
